country,OD_bankId,OD_bankCountryCode,OD_originatorId,OD_originatorName,OD_originatorBIC,OD_intermediaryCountryCode,OD_originatorCustomerName,OD_bankName,OD_bankBIC,OD_address_addressLine,OD_address_stateOrProvinceCode,OD_address_postalCode,OD_address_country,OD_merchantCategoryCode,SPD_routingId,TD_payoutId,TD_destinationAmount,TD_destinationCurrencyCode,TD_settlementAmount,TD_settlementCurrencyCode,TD_settlementDate,TD_transactionIdentifier,TD_retrievalReferenceNumber,TD_transmissionDateTime,TD_systemTraceAuditNumber,TD_amount,TD_transactionCurrencyCode,TD_localTransactionDateTime,TD_businessApplicationId,TD_payoutSpeed,TD_statementNarrative,TD_purposeOfPayment,RD_type,RD_fullName,RD_firstName,RD_lastName,RD_companyName,RD_cityOfBirth,RD_countryOfBirth,RD_dateOfBirth,RD_identList_idType,RD_identList_idName,RD_identList_idNumber,RD_identList_idIssueCountry,RD_additionalData_name,RD_additionalData_value,RD_contactNumber,RD_contactEmail,RD_address_addressLine1,RD_address_addressLine2,RD_address_addressLine3,RD_address_city,RD_address_country,RD_address_postalCode,RD_address_province,RD_payoutMethod,RD_alias_directoryName,RD_alias_handle,RD_bank_bankName,RD_bank_accountName,RD_bank_accountNumberType,RD_bank_accountNumber,RD_bank_bankCodeType,RD_bank_bankCode,RD_bank_accountNumberSuffix,RD_bank_accountType,RD_bank_branchCode,RD_bank_countryCode,RD_bank_currencyCode,RD_bank_BIC,SD_type,SD_fullName,SD_firstName,SD_lastName,SD_companyName,SD_cityOfBirth,SD_countryOfBirth,SD_dateOfBirth,SD_identList_idType,SD_identList_idName,SD_identList_idNumber,SD_identList_idIssueCountry,SD_additionalData_name,SD_additionalData_value,SD_contactNumber,SD_contactEmail,SD_sourceOfIncome,SD_beneficiaryRelationship,SD_senderReferenceNumber,SD_address_addressLine1,SD_address_addressLine2,SD_address_addressLine3,SD_address_city,SD_address_country,SD_address_postalCode,SD_address_province
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,,,,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,I,,Jessica,Smith,,CAN,CAN,2020-02-27,P,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,Royal Bank of Canada,Money Market,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,,,,,,,,,,,,
Canada(Option 1),416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,124,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,2020-02-27 10:04:59,FD,standard,Advance payment,200,C,,,,Company of Canada,,,,L,,20101605421,CAN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Toronto,CAN,optional,optional,B,,,,,DEFAULT,2860099615,DEFAULT,002,,,94706,CAN,CAD,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,Smith,John,,IDN,IDN,2020-02-27,P,Passport,ID89098,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,20101605421,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,Smith,John,,IDN,IDN,2020-02-27,P,Passport,ID89098,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,Smith,John,,optional,USA,2000-01-01,P,Passport,ID89098,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,215762320010,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,,,,,,2020-02-27,P,,,,,,,jessica@visa.com,,,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,20101605421,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,,,,,,,,,,,,,,,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,Smith,John,,IDN,IDN,2020-02-27,P,Passport,ID89098,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,,,,,,2000-01-01,P,,,,,,,,,,,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,215762320010,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,,,,,,,,,,,,,,,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,,,,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,,,Advance payment,,I,,Smith,John,,IDN,IDN,2020-02-27,P,,,IDN,,,,jessica@visa.com,,,Apt 101,Makassar,,,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,,,,,,,,,,Times Square–42nd Street,NY,10001,,,,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,,,,,,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,,,,,FD,standard,Advance payment,,C,,,,,,,,L,30,,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,,,,1234567891,,129,,,0013,IDN,IDR,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,Smith,John,,IDN,IDN,2020-02-27,P,,,IDN,,,2345678909,jessica@visa.com,,,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,Smith,John,,optional,USA,2000-01-01,,,,,,,,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,,,,,,,,,,,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,215762320010,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,,,,,,,,,,,,,,,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,,,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,,,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,,,,,,2020-02-27,P,,ID89098,IDN,,,2345678909,jessica@visa.com,,,Apt 101,Makassar,,675456,CF,B,,,,,,1234567891,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,,,,,L,,,,,,,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,John,Smith,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,I,,Smith,John,,,,2020-02-27,P,Passport,ID89098,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,BANK OF INDONESIA,Money Market,DEFAULT,1234567891,,129,,,0013,IDN,IDR,,I,,Smith,John,,optional,USA,2000-01-01,P,Passport,ID89098,USA,,,2345678909,employee@visa.com,employement,partner,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Indonesia,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,360,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,2000,978,,FD,standard,Advance payment,,C,,,,Company of Indonesia,,,,L,30,215762320010,IDN,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,Makassar,IDN,675456,CF,B,,,,,,,,129,,,0013,IDN,IDR,,C,,,,Visa Inc.,,,,L,30,,USA,,,,,,,,,,,,,,
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,C,,,,Company of Israel,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,,,,P,PAssport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,C,,,,Company of Israel,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,,,,,,,P,,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,C,,,,,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,,,,P,PAssport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,,C,,,,Company of Israel,,,,,30,201016054,,,,,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,,Money Market,IBAN,,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,,C,,,,Company of Israel,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,,,,P,PAssport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,C,,,,Company of Israel,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,,,,,,,,,,,,,,,,C,,,,Visa Inc.,,,,L,30,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,Bank of America,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,,C,,,,Company of Israel,,,,L,30,201016054,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,,,,P,PAssport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
Israel,416584,840,CAIDCode77765,VPL Postman Test,,,Star Bucks,,BOFACATTFCS,Times Square–42nd Street,NY,10001,USA,6012,4655710020000018,f6d0c18c-c00b-4cf3-a7ef-de6c9b120527,3000,376,3000,840,0227,300114521002125,1607420590239,2020-04-17T18:04:07.000Z,444555,3000,978,,FD,standard,,ISOTHR,I,,joo,jain,,ISR,ISR,2020-02-27,P,Passport,20101605421,ISR,,,2345678909,jessica@visa.com,123 Main St,Lane 1,Apt 101,city,ISR,optional,optional,B,,,BANK OF ISREAL,Money Market,IBAN,IL620108000000099999999,,,,,,ISR,ILS,,I,,Jon,Snow,,optional,USA,2000-01-01,P,Passport,P128766Z,USA,,,2345678909,employee@visa.com,employement,optional,34536789056,Street 2,Lane 2,Apt 202,San Francisco,USA,78759,CA
